orf	med	prey	homo	ppi	interaction	D	M	R	type_para
YNL122C	7.07324456242882	YNL122C	0	0	0	3.77382757898069	2.46122207209101	-1.31260550688968	S
YNL123W	6.49185309632967	YNL123W	0	0	0	6.32625329678273	6.17237149998653	-0.1538817967962	S
YNL124W	11.5040891422232	YNL124W	1	0	0	3.45789892494697	3.98341320676268	0.525514281815713	S
YNL125C	10.3243578416179	YNL125C	0	0	0	4.69881855011494	4.55668690709663	-0.142131643018304	ssd
YNL126W	7.19484927616759	YNL126W	0	0	0	5.58916723357045	6.01969746716368	0.430530233593235	S
YNL127W	10.729191791145	YNL127W	0	0	0	3.59617186214146	4.77415977910525	1.17798791696379	S
YNL128W	10.5583223725999	YNL128W	0	0	0	3.93198555641425	2.82452144381635	-1.10746411259789	ssd
YNL129W	11.1904772824736	YNL129W	0	0	0	4.39767976632401	4.4425454561053	0.0448656897812949	ssd
YNL130C-A	7.36161715044669	YNL130C-A	0	0	0	NA	NA	NA	S
YNL131W	6.88222848180995	YNL131W	1	0	0	4.06293334499368	2.57022974934768	-1.492703595646	S
YNL134C	6.42587452070803	YNL134C	0	0	0	6.65131149644334	6.7202510997416	0.0689396032982668	ssd
YNL135C	13.5147040487829	YNL135C	0	1	1	11.4101280074193	10.7195685048639	-0.690559502555399	ssd
YNL136W	11.5921312290311	YNL136W	0	0	0	7.10910977949094	7.94474133918457	0.835631559693631	ssd
YNL138W	15.5147801735436	YNL138W	4	1	1	7.53969390518447	6.30445445726626	-1.2352394479182	S
YNL138W-A	11.2136990095598	YNL138W-A	0	0	0	NA	NA	NA	S
YNL139C	11.9524723667167	YNL139C	2	0	0	5.09477233512521	5.95041942141033	0.855647086285127	ssd
YNL141W	11.2291403447747	YNL141W	1	0	0	7.30283081345382	5.1527229088374	-2.15010790461642	S
YNL142W	15.8170692080672	YNL142W	2	1	1	5.85156916172992	8.1219168037029	2.27034764197298	ssd
YNL144C	7.09556817271909	YNL144C	0	0	0	5.6655917418983	5.2681611300012	-0.397430611897099	wgd
YNL145W	10.8085444818046	YNL145W	0	0	0	NA	NA	NA	ssd
YNL146C-A	6.95910552268786	YNL146C-A	0	0	0	NA	NA	NA	S
YNL146W	7.06060485820464	YNL146W	0	0	0	1.37005265571591	0	-1.37005265571591	S
YNL149C	6.84412515456659	YNL149C	0	0	0	5.50380984044215	4.88978988833676	-0.614019952105386	S
YNL151C	6.65707917992663	YNL151C	0	0	0	5.1966306482054	4.07081005259229	-1.12582059561311	S
YNL152W	6.99380965596216	YNL152W	0	0	0	5.30474465771863	5.18938180096141	-0.11536285675722	S
YNL154C	7.31706518654666	YNL154C	1	0	0	4.39767976632401	4.17998868478701	-0.217691081537	ssd_wgd
YNL155W	6.93652977383073	YNL155W	1	0	0	5.49933567266088	5.4118532961783	-0.0874823764825816	ssd
YNL156C	6.94826081111249	YNL156C	0	0	0	7.53969390518447	7.82809204405845	0.288398138873987	wgd
YNL157W	6.51937377810866	YNL157W	0	0	0	6.16410643616891	6.9505850568345	0.786478620665591	wgd
YNL159C	12.0309574981782	YNL159C	1	0	0	4.8492286825729	5.54313702099089	0.693908338417998	S
YNL162W-A	6.97070723547145	YNL162W-A	0	0	0	0	0.991179141210652	0.991179141210652	S
YNL164C	11.4347199222294	YNL164C	0	0	0	3.45789892494697	3.79092839084601	0.333029465899043	ssd
YNL166C	14.3375445691947	YNL166C	2	1	1	5.332117131094	5.34144143267256	0.00932430157856068	S
YNL167C	12.2290131525977	YNL167C	1	0	0	4.76495118550817	5.91333225343298	1.14838106792482	ssd
YNL168C	6.99033756616118	YNL168C	0	0	0	5.6707723681197	4.89935450584039	-0.771417862279314	S
YNL169C	6.75265767806812	YNL169C	1	0	0	5.05743727487273	5.95041942141033	0.892982146537602	ssd
YNL173C	11.6706772221644	YNL173C	0	0	0	5.64757067167755	3.56874962452115	-2.0788210471564	wgd
YNL176C	7.03623380412093	YNL176C	0	0	0	5.16665921410843	3.94690861316987	-1.21975060093856	ssd_wgd
YNL177C	9.91334251222384	YNL177C	0	0	0	3.81706039434127	3.94690861316987	0.129848218828596	S
YNL178W	6.86273638654469	YNL178W	0	0	0	13.0029239869941	10.9901039638575	-2.01282002313657	S
YNL180C	10.4824136682819	YNL180C	0	0	0	4.91893477409804	5.89696928962066	0.97803451552262	ssd
YNL183C	12.2651119819803	YNL183C	2	0	0	6.83902737791818	7.61235987145991	0.773332493541735	ssd_wgd
YNL185C	11.4807209611052	YNL185C	0	0	0	4.43311969782023	3.71892051082171	-0.714199186998523	S
YNL188W	6.39964081076096	YNL188W	0	0	0	5.5627675001856	5.4789879786535	-0.0837795215320956	ssd
YNL189W	7.31734881314586	YNL189W	1	0	0	6.82798411231522	5.87497888938537	-0.953005222929855	ssd
YNL190W	13.2543631481448	YNL190W	0	1	1	2.19132892022508	0	-2.19132892022508	ssd
YNL191W	7.01481616402207	YNL191W	0	0	0	4.56663861090493	3.01752288530373	-1.5491157256012	ssd
YNL192W	12.4501700886368	YNL192W	0	0	0	6.46212104809364	6.45823762242782	-0.00388342566581112	ssd
YNL193W	6.91866613432359	YNL193W	0	0	0	5.09933308089823	6.06410250254579	0.964769421647559	ssd
YNL195C	6.68643253005629	YNL195C	0	0	0	2.9970629313155	4.23117124963608	1.23410831832058	wgd
YNL200C	6.82653448828996	YNL200C	0	0	0	6.58726446687725	7.35973199315247	0.77246752627522	S
YNL204C	12.1600495522018	YNL204C	0	0	0	4.51248606786198	3.32389747153499	-1.18858859632699	wgd
YNL206C	11.3177647448109	YNL206C	3	0	0	6.3140964862443	5.60455767668695	-0.70953880955735	ssd
YNL207W	10.3539963263774	YNL207W	0	0	0	5.84204102661434	4.4425454561053	-1.39949557050904	ssd
YNL208W	6.7990262500808	YNL208W	0	0	0	10.7335068731442	10.7759147535717	0.0424078804274739	S
YNL209W	15.9489138005336	YNL209W	1	1	1	9.70960253793125	8.19486517558055	-1.5147373623507	wgd
YNL210W	10.6334930401875	YNL210W	0	0	0	4.17973396605741	4.87730254099799	0.697568574940585	S
YNL211C	6.90377808842946	YNL211C	0	0	0	2.52466801633163	4.34093962755357	1.81627161122194	S
YNL213C	11.5528052963128	YNL213C	0	0	0	4.39767976632401	3.71892051082171	-0.678759255502304	S
YNL214W	14.0305916427772	YNL214W	1	1	1	2.52466801633163	2.67991917497906	0.155251158647434	S
YNL216W	6.6730490752749	YNL216W	0	0	0	5.73015082384196	5.07029056860067	-0.659860255241294	S
YNL217W	7.13332007796542	YNL217W	0	0	0	5.69019357782486	5.60455767668695	-0.0856359011379046	ssd
YNL218W	11.1815262336959	YNL218W	1	0	0	5.23513730280334	2.86978456555895	-2.36535273724438	ssd
YNL219C	12.2727990037922	YNL219C	0	0	0	5.05743727487273	2.57022974934768	-2.48720752552505	ssd
YNL220W	15.8283173116935	YNL220W	0	1	1	7.83211783915656	7.44345746803461	-0.388660371121949	S
YNL221C	6.83621267098575	YNL221C	1	0	0	5.3808229380965	5.24625605657646	-0.134566881520039	ssd
YNL223W	11.3478490627623	YNL223W	0	0	0	4.07450543636363	4.10629806218386	0.0317926258202315	S
YNL224C	7.27311565213038	YNL224C	0	0	0	4.1217945774892	3.44824419047413	-0.673550387015073	S
YNL225C	12.398750816323	YNL225C	2	0	0	5.48053334014964	6.16947609315135	0.688942753001705	ssd_wgd
YNL227C	12.0952095549763	YNL227C	0	0	0	5.58916723357045	5.91333225343298	0.324165019862535	ssd
YNL231C	15.2068731200835	YNL231C	4	1	1	6.41256645969622	6.61184074080658	0.199274281110363	ssd
YNL232W	11.3548054974447	YNL232W	0	0	0	6.92567904773986	6.74773648317059	-0.177942564569266	S
YNL234W	11.9960103405789	YNL234W	0	0	0	3.40634890627492	3.32389747153499	-0.0824514347399359	S
YNL236W	7.14942508136922	YNL236W	0	0	0	5.85929623279848	5.37707514934418	-0.482221083454293	S
YNL237W	6.79318534755698	YNL237W	1	0	0	3.59617186214146	1.57319029959131	-2.02298156255015	ssd
YNL238W	14.7721684647088	YNL238W	0	1	1	4.2890745637073	3.15420566892879	-1.13486889477851	ssd
YNL239W	11.6636583116784	YNL239W	0	0	0	6.74391883166022	7.11170950349243	0.367790671832211	S
YNL240C	7.11049142554089	YNL240C	0	0	0	4.8492286825729	5.02723811187913	0.178009429306234	S
YNL241C	15.7478547863657	YNL241C	1	1	1	5.0175611891453	3.86001922694698	-1.15754196219833	S
YNL242W	6.66489816911035	YNL242W	0	0	0	6.09208901314658	6.71039319217052	0.618304179023934	ssd
YNL243W	6.77753419566667	YNL243W	4	0	0	6.73645605250865	6.49029414369948	-0.246161908809166	S
YNL246W	14.2917663369587	YNL246W	4	1	1	7.55316847939807	9.08036719793751	1.52719871853944	S
YNL247W	7.21903854208072	YNL247W	2	0	0	5.61509549266929	5.11209540839529	-0.503000084273999	ssd
YNL248C	13.771742452702	YNL248C	2	1	1	3.52049768158917	1.010042193189	-2.51045548840018	S
YNL249C	11.4583217073446	YNL249C	1	0	0	5.85929623279848	8.1179703002413	2.25867406744283	ssd
YNL250W	11.2234033356567	YNL250W	1	0	0	6.09208901314658	6.42170131266441	0.329612299517823	ssd
YNL253W	12.1438531958945	YNL253W	0	0	0	2.58355759371565	2.82452144381635	0.240963850100709	ssd
YNL256W	11.3577093447281	YNL256W	1	0	0	6.26581192400642	6.42916567936129	0.163353755354876	S
YNL259C	11.7053752439561	YNL259C	1	0	0	7.03174806286428	6.26793461890369	-0.763813443960592	S
YNL261W	6.70681396451209	YNL261W	3	0	0	5.0175611891453	5.69204493593254	0.674483746787233	S
YNL262W	11.6332042701595	YNL262W	1	0	0	6.24626365849047	6.42170131266441	0.175437654173937	S
YNL263C	6.56173739912207	YNL263C	0	0	0	6.19881039607508	5.44581276463917	-0.752997631435915	S
YNL264C	11.4404247454755	YNL264C	1	0	0	3.77382757898069	1.88912304772251	-1.88470453125818	ssd
YNL265C	15.1877368199023	YNL265C	1	1	1	4.8492286825729	5.72006500063068	0.870836318057788	ssd
YNL268W	10.498807519075	YNL268W	0	0	0	6.8860013506243	6.91745562506426	0.031454274439958	ssd
YNL269W	11.5533619732659	YNL269W	0	0	0	NA	NA	NA	S
YNL270C	11.5791123760154	YNL270C	0	0	0	2.87562477827	3.79092839084601	0.915303612576011	wgd
YNL272C	13.8274328741665	YNL272C	3	1	1	4.56663861090493	5.2681611300012	0.701522519096262	ssd
YNL273W	11.3367947221406	YNL273W	0	0	0	6.04388908770845	6.39190344731295	0.3480143596045	S
YNL277W	14.1683241508331	YNL277W	1	1	1	5.87321523186372	5.68308725016804	-0.190127981695674	S
YNL277W-A	7.40287193607581	YNL277W-A	0	0	0	NA	NA	NA	S
YNL278W	12.1660875399699	YNL278W	0	0	0	5.50380984044215	6.17237149998653	0.668561659544382	ssd_wgd
YNL281W	12.6804894967099	YNL281W	0	0	1	6.96533409357587	6.09108624097087	-0.874247852605	ssd
YNL282W	10.4050084590758	YNL282W	1	0	0	2.58355759371565	0	-2.58355759371565	S
YNL283C	14.3856195551522	YNL283C	1	1	1	4.63064426993776	5.72006500063068	1.08942073069292	ssd_wgd
YNL286W	11.8706321609778	YNL286W	0	0	0	4.43311969782023	5.82996876495306	1.39684906713283	ssd
YNL287W	6.55164390420601	YNL287W	0	0	0	5.50846668441301	4.07081005259229	-1.43765663182072	ssd
YNL288W	14.1978832558277	YNL288W	2	1	1	5.23513730280334	4.47853828444368	-0.756599018359664	S
YNL289W	11.3781932568808	YNL289W	0	0	0	5.64757067167755	3.03754563618114	-2.61002503549641	ssd
YNL290W	10.0305873568847	YNL290W	0	0	0	5.82959082550922	3.98341320676268	-1.84617761874654	ssd
YNL293W	6.82653448828996	YNL293W	0	0	0	3.77382757898069	4.88978988833676	1.11596230935607	wgd
YNL294C	10.737423335512	YNL294C	0	0	0	3.14676762284219	4.97356535833298	1.82679773549079	S
YNL295W	7.22263677782032	YNL295W	0	0	0	2.64103498409098	3.30601136515964	0.664976381068662	ssd
YNL297C	9.93273373829161	YNL297C	0	0	0	5.35590780320821	5.54313702099089	0.187229217782684	S
YNL298W	10.6861657919439	YNL298W	0	0	0	4.6691968846114	3.71892051082171	-0.950276373789695	ssd_wgd
YNL299W	10.552158602823	YNL299W	0	0	0	4.6691968846114	4.30512420290556	-0.364072681705836	wgd
YNL300W	7.14356759304335	YNL300W	0	0	0	5.99669379538315	4.50034317247624	-1.49635062290692	S
YNL302C	7.05462966919189	YNL302C	0	0	0	NA	NA	NA	wgd
YNL305C	7.03765600323022	YNL305C	0	0	0	6.39114389715226	8.14531062168748	1.75416672453522	S
YNL306W	6.8137669422364	YNL306W	0	0	0	4.76495118550817	5.17605543435548	0.411104248847317	S
YNL307C	12.0357966467962	YNL307C	1	0	0	4.07450543636363	1.88912304772251	-2.18538238864112	wgd
YNL308C	12.4313243063401	YNL308C	0	0	0	7.68257329734758	7.33996577006398	-0.342607527283602	ssd
YNL309W	10.2874464129735	YNL309W	0	0	0	3.59617186214146	3.3399483165301	-0.256223545611364	wgd
YNL311C	11.6211314605772	YNL311C	1	0	0	3.7146521629532	4.50034317247624	0.785691009523039	ssd
YNL312W	7.07097372915781	YNL312W	1	0	0	6.83902737791818	6.90248365172286	0.0634562738046851	S
YNL313C	14.1761825580876	YNL313C	1	1	1	6.67615455223729	5.78350903885003	-0.89264551338726	ssd
YNL314W	11.6558571143752	YNL314W	1	0	0	3.79099092729537	3.76755946281604	-0.0234314644793265	S
YNL316C	11.965961353744	YNL316C	0	0	0	5.03104665580301	4.7623275524802	-0.268719103322812	S
YNL318C	10.8968343955177	YNL318C	0	0	0	0	1.57319029959131	1.57319029959131	ssd
YNL320W	7.37454188706973	YNL320W	0	0	0	3.90376136512808	3.03754563618114	-0.866215728946937	S
YNL321W	6.67932560044644	YNL321W	0	0	0	5.5219113217285	6.00215341778353	0.480242096055033	ssd
YNL322C	10.4212050983155	YNL322C	0	0	0	5.9728603460701	6.22919374245187	0.256333396381772	S
YNL323W	13.8602521187801	YNL323W	0	1	1	4.6691968846114	4.10639857507574	-0.562798309535657	ssd
YNL325C	12.1900127729978	YNL325C	0	0	0	6.05468353853159	6.13230127311581	0.0776177345842211	ssd
YNL326C	6.77356776591543	YNL326C	0	0	0	2.89162527141766	2.30778988232732	-0.583835389090333	ssd
YNL328C	11.3719103726992	YNL328C	0	0	0	2.87562477827	1.57319029959131	-1.30243447867869	ssd
YNL329C	13.5359950835319	YNL329C	1	1	1	5.22442621762487	4.89935450584039	-0.325071711784483	ssd
YNL330C	10.7392663236057	YNL330C	3	0	0	5.23513730280334	3.890378593532	-1.34475870927134	ssd
YNL331C	11.4898057495163	YNL331C	1	0	0	1.37005265571591	0	-1.37005265571591	ssd
YNL332W	11.6889472087482	YNL332W	0	0	0	NA	NA	NA	ssd
YNL333W	12.7195564916421	YNL333W	2	0	1	NA	NA	NA	ssd
YNL334C	11.1776591469201	YNL334C	0	0	0	NA	NA	NA	ssd
YNL335W	6.97614311940602	YNL335W	0	0	0	NA	NA	NA	ssd
YNL336W	10.8586093574234	YNL336W	0	0	0	NA	NA	NA	ssd
YNL339C	10.8235344116422	YNL339C	0	0	0	NA	NA	NA	S
YNR002C	10.3188815676855	YNR002C	0	0	0	5.09933308089823	6.17237149998653	1.0730384190883	ssd_wgd
YNR003C	11.5397039786768	YNR003C	1	0	0	3.54865856070769	2.30778988232732	-1.24086867838037	S
YNR006W	13.9749522039796	YNR006W	2	1	1	4.6691968846114	5.31320230902662	0.644005424415224	ssd
YNR007C	11.044621458177	YNR007C	0	0	0	2.87562477827	3.98341320676268	1.10778842849268	S
YNR008W	11.7067453376483	YNR008W	0	0	0	4.48565223066119	4.38059786029366	-0.105054370367531	S
YNR009W	6.4734531372282	YNR009W	0	0	0	6.08882851173536	6.02230122556684	-0.0665272861685153	ssd
YNR013C	11.6458961811965	YNR013C	0	0	0	5.09933308089823	5.76398779374144	0.664654712843212	ssd
YNR014W	7.32479650329394	YNR014W	0	0	0	3.36104823560291	3.79092839084601	0.429880155243104	wgd
YNR015W	11.2397507596122	YNR015W	0	0	0	4.39767976632401	4.07081005259229	-0.326869713731723	ssd
YNR016C	15.9395923898998	YNR016C	1	1	1	8.47339729239044	7.77028727310468	-0.70311001928576	wgd
YNR018W	7.09983617241818	YNR018W	0	0	0	6.96133392686155	7.56679993562851	0.60546600876696	S
YNR019W	11.7378376517621	YNR019W	1	0	0	4.89762283431222	5.60799306137445	0.710370227062225	wgd
YNR020C	6.50701023515747	YNR020C	0	0	0	4.34079011994344	4.34093962755357	0.00014950761012944	S
YNR021W	6.93662592145106	YNR021W	0	0	0	4.93926419640439	3.47763847529061	-1.46162572111378	S
YNR022C	11.8419830382464	YNR022C	0	0	0	4.34079011994344	4.4425454561053	0.101755336161863	S
YNR023W	9.54085613692644	YNR023W	0	0	0	4.51248606786198	3.890378593532	-0.62210747432998	wgd
YNR024W	6.59220524112494	YNR024W	0	0	0	4.69881855011494	4.62687129638928	-0.071947253725658	S
YNR026C	11.4877968306518	YNR026C	1	0	0	2.9970629313155	1.59833185333547	-1.39873107798003	wgd
YNR027W	7.03237138237513	YNR027W	0	0	0	2.9970629313155	3.01752288530373	0.0204599539882313	ssd
YNR029C	7.23025994476244	YNR029C	0	0	0	4.95936677469595	4.62687129638928	-0.332495478306674	S
YNR030W	10.6012517511075	YNR030W	0	0	0	4.33665472691258	5.30490159716321	0.968246870250632	ssd
YNR031C	10.7206235924726	YNR031C	1	0	0	6.07813372484302	5.40898352943074	-0.66915019541228	wgd
YNR032C-A	11.7523200393003	YNR032C-A	0	0	0	3.79099092729537	4.2668914601554	0.475900532860031	S
YNR034W	11.6877748845021	YNR034W	0	0	0	1.45729484837647	2.86978456555895	1.41248971718249	wgd
YNR034W-A	6.79435731779113	YNR034W-A	0	0	0	7.33651548597006	8.61534272453178	1.27882723856172	wgd
YNR035C	14.3884194938652	YNR035C	0	1	1	7.1662333950513	6.49551929147202	-0.670714103579278	S
YNR036C	11.1886473715252	YNR036C	0	0	0	4.80434789326392	3.98341320676268	-0.820934686501237	ssd
YNR037C	11.1733023129536	YNR037C	0	0	0	6.01628458904111	5.30490159716321	-0.711382991877905	ssd
YNR038W	12.9061865572326	YNR038W	0	0	1	4.07450543636363	3.82594840474589	-0.248557031617735	ssd
YNR040W	6.90075314331822	YNR040W	0	0	0	3.98553686153785	3.71892051082171	-0.266616350716143	S
YNR041C	7.01671150076873	YNR041C	0	0	0	7.65665367408538	7.94879355214359	0.292139878058213	ssd
YNR043W	7.09707061943157	YNR043W	0	0	0	6.27312980149713	5.47455285593529	-0.798576945561845	S
YNR044W	11.1119579862626	YNR044W	0	0	0	4.53525671090384	6.0617697184028	1.52651300749896	ssd_wgd
YNR048W	7.17498613700979	YNR048W	0	0	0	2.58355759371565	3.3399483165301	0.75639072281445	wgd
YNR051C	15.3294759143839	YNR051C	3	1	1	6.86654948470112	6.82794601683085	-0.0386034678702663	ssd
YNR052C	11.0998565386204	YNR052C	0	0	0	6.85631347028994	6.27828403829138	-0.578029431998558	S
YNR053C	7.0423626786928	YNR053C	0	0	0	6.38819642680076	5.19223757175686	-1.19595885504391	ssd
YNR056C	12.3405467257002	YNR056C	0	0	0	2.16731296325649	5.0638005968788	2.89648763362231	ssd
YNR058W	11.5130273197996	YNR058W	0	0	0	2.52466801633163	5.10226339362403	2.5775953772924	ssd
YNR059W	7.25265767806812	YNR059W	0	0	0	4.45622790420279	5.78997698142285	1.33374907722006	ssd
YNR061C	6.69501728537307	YNR061C	0	0	0	3.40634890627492	0	-3.40634890627492	ssd
YNR062C	6.84707010203822	YNR062C	0	0	0	1.45729484837647	0	-1.45729484837647	S
YNR063W	6.94826081111249	YNR063W	0	0	0	2.52466801633163	4.37547043728435	1.85080242095272	ssd
YNR065C	6.90055102857315	YNR065C	0	0	0	3.7146521629532	4.73784897437117	1.02319681141798	ssd
YNR067C	11.8720980846686	YNR067C	0	0	0	6.20752198138707	6.19198303335609	-0.0155389480309784	ssd
YNR069C	10.8839529976447	YNR069C	0	0	0	2.87562477827	3.15420566892879	0.278580890658787	ssd
YNR072W	11.2910456020187	YNR072W	0	0	0	1.37005265571591	0.991179141210652	-0.378873514505263	ssd
YNR073C	6.78717850028294	YNR073C	0	0	0	0	0	0	ssd
YNR075C-A	6.40226720149761	YNR075C-A	0	0	0	NA	NA	NA	ssd
YNR075W	9.58863676623976	YNR075W	0	0	0	4.51248606786198	3.66877722120172	-0.843708846660254	ssd
YNR076W	11.3840784288908	YNR076W	0	0	0	0	0	0	ssd
YOL002C	6.87812178285616	YOL002C	0	0	0	6.75988818322184	6.41208879770249	-0.347799385519347	ssd
YOL006C	12.5836176812289	YOL006C	0	0	1	6.48782395913694	5.93678632286145	-0.551037636275491	ssd
YOL007C	7.09768610370137	YOL007C	0	0	0	3.02405544462416	2.01503362867244	-1.00902181595173	ssd
YOL008W	6.78788778993738	YOL008W	0	0	0	3.86350240526411	3.44824419047413	-0.415258214789981	S
YOL010W	11.4798547231345	YOL010W	2	0	0	4.8492286825729	3.3399483165301	-1.5092803660428	S
YOL011W	7.19454676095224	YOL011W	0	0	0	6.51307695365505	7.21124587246033	0.698168918805278	wgd
YOL012C	13.887386807525	YOL012C	4	1	1	7.76272087029228	7.34181678266395	-0.420904087628336	ssd
YOL013C	6.86830666534729	YOL013C	4	0	0	3.98553686153785	3.76755946281604	-0.21797739872181	ssd
YOL013W-B	6.75389732009935	YOL013W-B	0	0	0	NA	NA	NA	S
YOL016C	12.1199763727773	YOL016C	0	0	0	5.45204516062853	4.37547043728435	-1.07657472334418	ssd_wgd
YOL017W	11.7141546534389	YOL017W	0	0	0	4.8492286825729	5.71056125800624	0.861332575433346	wgd
YOL019W-A	6.83055501437183	YOL019W-A	0	0	0	NA	NA	NA	S
YOL020W	6.80729741438265	YOL020W	0	0	0	5.33055122956049	4.2668914601554	-1.0636597694051	ssd
YOL021C	6.94873367086095	YOL021C	1	0	0	5.16828500779241	4.77415977910525	-0.394125228687161	ssd
YOL022C	6.85011147539963	YOL022C	0	0	0	4.32319710823933	4.37547043728435	0.0522733290450255	ssd
YOL023W	11.8882988435608	YOL023W	0	0	0	2.83000376373142	3.94690861316987	1.11690484943845	ssd
YOL024W	6.86957385499323	YOL024W	0	0	0	1.94628544583841	2.20334839455088	0.257062948712468	wgd
YOL025W	11.7995466101163	YOL025W	0	0	0	4.85473875300095	5.37717581851133	0.522437065510386	S
YOL026C	11.358626304321	YOL026C	0	0	0	5.93627515864085	5.78997698142285	-0.146298177217999	S
YOL027C	12.0780691657765	YOL027C	0	0	0	6.03561291353759	7.38328956603169	1.3476766524941	ssd
YOL029C	6.93170597947082	YOL029C	0	0	0	3.77382757898069	4.4425454561053	0.668717877124611	S
YOL030W	11.7567310405633	YOL030W	0	0	0	6.07813372484302	6.78800700412042	0.709873279277401	ssd
YOL032W	6.92484915092565	YOL032W	0	0	0	5.3808229380965	4.88978988833676	-0.491033049759742	S
YOL034W	11.1253724208858	YOL034W	0	0	0	4.91893477409804	5.73550322284529	0.816568448747248	ssd
YOL038C-A	6.73634541962139	YOL038C-A	0	0	0	NA	NA	NA	S
YOL038W	7.07859450675743	YOL038W	2	0	0	6.92567904773986	6.90248365172286	-0.0231953960169955	ssd
YOL040C	10.3426853783437	YOL040C	0	0	0	11.5328283037826	9.5445703899746	-1.98825791380804	ssd
YOL041C	6.86777801195577	YOL041C	2	0	0	5.64056598149991	5.24625605657646	-0.39430992492345	ssd
YOL043C	7.28995257672567	YOL043C	0	0	0	3.93253367488182	5.01938612357051	1.08685244868869	wgd
YOL044W	11.682245152869	YOL044W	1	0	0	4.80434789326392	6.02696821644994	1.22262032318603	S
YOL045W	10.8591594052396	YOL045W	0	0	0	4.80434789326392	4.92623668441333	0.121888791149413	wgd
YOL047C	7.10848657784202	YOL047C	0	0	0	3.52049768158917	2.98452737602896	-0.535970305560213	ssd
YOL048C	7.00140750780353	YOL048C	0	0	0	5.3005081479141	4.56800777581335	-0.732500372100754	ssd
YOL049W	6.99434234338608	YOL049W	0	0	0	5.42940171979661	4.98397404598306	-0.445427673813557	S
YOL052C	11.2312528836695	YOL052C	0	0	0	4.88393844790833	3.44824419047413	-1.4356942574342	S
YOL052C-A	12.2876911427658	YOL052C-A	0	0	0	3.15769374687077	8.54459357194316	5.3868998250724	wgd
YOL053W	6.79230511862476	YOL053W	0	0	0	4.13638007950834	5.54313702099089	1.40675694148255	S
YOL055C	11.7079642191092	YOL055C	0	0	0	3.02405544462416	3.60331181060005	0.579256365975885	ssd
YOL056W	11.8137157326388	YOL056W	0	0	0	3.90376136512808	3.82594840474589	-0.0778129603821824	wgd
YOL059W	13.8476813457202	YOL059W	0	1	1	4.3907089519901	3.1878152450034	-1.20289370698669	wgd
YOL061W	14.9778431099156	YOL061W	3	1	1	5.13116553572124	3.82594840474589	-1.30521713097534	ssd
YOL062C	10.5825994911896	YOL062C	0	0	0	5.76157516635723	5.73752182619975	-0.0240533401574758	ssd
YOL063C	7.14414467109049	YOL063C	0	0	0	5.69083889086008	6.47435491776846	0.783516026908382	S
YOL064C	10.754564923651	YOL064C	0	0	0	7.12724118975447	6.81722671768061	-0.310014472073862	ssd
YOL066C	11.3473866961341	YOL066C	0	0	0	5.97683559661126	5.17605543435548	-0.800780162255778	ssd_wgd
YOL068C	11.7055523955762	YOL068C	0	0	0	7.90279715788023	8.85601460550231	0.953217447622082	wgd
YOL070C	7.27018512187178	YOL070C	0	0	0	5.33055122956049	5.10688847516704	-0.223662754393455	ssd
YOL071W	11.6107878082651	YOL071W	0	0	0	4.9797418532182	5.85255073223626	0.872808879018057	S
YOL072W	13.0590627900909	YOL072W	0	1	1	4.6691968846114	3.79092839084601	-0.878268493765389	S
YOL073C	6.80620389656933	YOL073C	0	0	0	3.15769374687077	2.67991917497906	-0.477774571891704	S
YOL075C	11.9718864291077	YOL075C	0	0	0	4.53525671090384	5.65507700338248	1.11982029247865	ssd
YOL076W	7.24363740028801	YOL076W	1	0	0	4.43896479931164	4.85511265478514	0.416147855473509	S
YOL077W-A	14.3452089588726	YOL077W-A	0	1	1	8.99145665406066	9.41069089743441	0.419234243373756	S
YOL078W	10.4858205389181	YOL078W	0	0	0	6.26810871737255	5.58108305211095	-0.687025665261604	ssd
YOL080C	11.3000426554867	YOL080C	0	0	0	3.02405544462416	1.98674949650459	-1.03730594811958	ssd
YOL081W	11.5961768119513	YOL081W	0	0	0	6.70057843214926	6.78221196336343	0.0816335312141678	ssd_wgd
YOL083W	6.64385618977472	YOL083W	1	0	0	5.89815271430318	7.35973199315247	1.46157927884929	ssd
YOL086W-A	6.72766361015228	YOL086W-A	0	0	0	6.59398862029346	6.00215341778353	-0.591835202509932	S
YOL089C	9.73760745046154	YOL089C	0	0	0	5.16828500779241	6.19198303335609	1.02369802556368	ssd_wgd
YOL090W	10.9783979268276	YOL090W	0	0	0	5.09477233512521	5.17605543435548	0.0812830992302755	ssd
YOL091W	11.762746724213	YOL091W	2	0	0	5.50846668441301	2.30778988232732	-3.20067680208568	wgd
YOL093W	10.9454347470967	YOL093W	0	0	0	4.20420333239365	5.02448812564064	0.820284793246986	S
YOL095C	10.7725395029913	YOL095C	0	0	0	4.6691968846114	5.10688847516704	0.437691590555638	ssd
YOL096C	6.8315566542279	YOL096C	0	0	0	4.20420333239365	4.17998868478701	-0.02421464760664	S
YOL097C	11.5344839928777	YOL097C	0	0	0	6.56229432977557	5.6634670212113	-0.89882730856427	ssd
YOL097W-A	6.98796875343835	YOL097W-A	0	0	0	NA	NA	NA	S
YOL100W	12.2113428517483	YOL100W	1	0	0	4.57473126266284	5.10226339362403	0.527532130961188	ssd_wgd
YOL101C	11.1338224113673	YOL101C	0	0	0	4.20420333239365	3.94690861316987	-0.257294719223783	wgd
