MATa orf_name	MATa gene_name	MATa type	MATalpha orf_name	MATalpha_gene_name	MATalpha type	intensity	z-score	PPV%
YGR181W	TIM13	0	YJL124C	LSM1	1	26065	3.14166	99
YDR265W	PEX10	0	YOL147C	PEX11	0	31841	3.14167	99
YER020W	GPA2	0	YML072C	TCB3	0	43181	3.14225	99
YDR202C	RAV2	0	YKL080W	VMA5	0	27325	3.14225	99
YLR350W	ORM2	0	YDR233C	RTN1	3	59560	3.1429	99
YHR146W	CRP1	3	YPL058C	PDR12	0	45979	3.14308	99
YER145C	FTR1	0	YHL016C	DUR3	0	44063	3.14309	99
YPR133C	SPN1	0	YOR151C	RPB2	0	30540	3.14315	99
YGL213C	SKI8	0	YPR187W	RPO26	0	37186	3.14331	99
YBR106W	PHO88	0	YHR111W	UBA4	3	34507	3.14355	99
YNL130C	CPT1	0	YML123C	PHO84	3	35712	3.14444	99
YMR307W	GAS1	0	YEL031W	SPF1	3	40475	3.14466	99
YCR030C	SYP1	0	YER020W	GPA2	0	26186	3.14566	99
YGR036C	CAX4	0	YEL031W	SPF1	3	37595	3.14609	99
YDR501W	PLM2	0	YEL063C	CAN1	3	37747	3.14611	99
YDL052C	SLC1	0	YHR072W	ERG7	0	29271	3.14634	99
YOR162C	YRR1	0	YHR080C	YHR080C	1	23446	3.14704	99
YHR133C	NSG1	0	YLR450W	HMG2	0	28266	3.14725	99
YMR250W	GAD1	0	YJL026W	RNR2	2	31951	3.14737	99
YDL052C	SLC1	0	YIL124W	AYR1	0	29295	3.14755	99
YLR324W	PEX30	0	YLL023C	YLL023C	3	23386	3.14814	99
YPR113W	PIS1	0	YJL196C	ELO1	3	40078	3.14854	99
YKL051W	SFK1	0	YOR094W	ARF3	0	31879	3.14866	99
YGR234W	YHB1	0	YJL026W	RNR2	2	57787	3.14885	99
YHR007C	ERG11	0	YML120C	NDI1	0	52015	3.1492	99
YHR039C	MSC7	0	YKL212W	SAC1	3	28400	3.14958	99
YIL043C	CBR1	0	YAL007C	ERP2	3	27001	3.15014	99
YLR083C	EMP70	0	YCL025C	AGP1	3	22581	3.1505	99
YMR149W	SWP1	0	YML012W	ERV25	0	33552	3.1505	99
YGR136W	LSB1	0	YJL026W	RNR2	2	32190	3.15088	99
YGR088W	CTT1	2	YJL026W	RNR2	2	45057	3.15101	99
YBL039C	URA7	0	YOR298C-A	MBF1	2	25256	3.15114	99
YDR032C	PST2	0	YER020W	GPA2	0	47062	3.15158	99
YNL190W	YNL190W	0	YDR307W	YDR307W	3	54087	3.1518	99
YOR276W	CAF20	0	YOR298C-A	MBF1	2	31441	3.15214	99
YIL109C	SEC24	0	YDR342C	HXT7	3	26669	3.15218	99
YDR264C	AKR1	0	YJL002C	OST1	3	46137	3.15259	99
YCR021C	HSP30	0	YGR130C	YGR130C	0	43040	3.15305	99
YKR076W	ECM4	1	YKR076W	ECM4	1	46049	3.15311	99
YLR100W	ERG27	0	YHR072W	ERG7	0	37223	3.15327	99
YER023W	PRO3	0	YGR094W	VAS1	2	25341	3.15337	99
YJL178C	ATG27	0	YDR105C	TMS1	0	44033	3.15392	99
YDR368W	YPR1	0	YER070W	RNR1	2	23028	3.15464	99
YAR002C-A	ERP1	0	YDL122W	UBP1	3	33144	3.15477	99
YOR104W	PIN2	0	YGR129W	SYF2	0	24143	3.1548	99
YLR350W	ORM2	0	YJL097W	PHS1	3	60204	3.15522	99
YBR214W	SDS24	0	YJL026W	RNR2	2	33314	3.15533	99
YMR123W	PKR1	0	YML123C	PHO84	3	27443	3.15554	99
YPR113W	PIS1	0	YDL122W	UBP1	3	40307	3.15556	99
YGL077C	HNM1	0	YDL222C	FMP45	0	36370	3.15559	99
YMR077C	VPS20	0	YHR080C	YHR080C	1	20238	3.15592	99
YDR297W	SUR2	0	YDL122W	UBP1	3	39677	3.1565	99
YFL062W	COS4	0	YDL128W	VCX1	3	26988	3.15704	99
YNR053C	NOG2	0	YPR016C	TIF6	0	30953	3.15706	99
YLL043W	FPS1	0	YLL043W	FPS1	0	31128	3.15723	99
YGL023C	PIB2	0	YHR080C	YHR080C	1	24570	3.1576	99
YML012W	ERV25	0	YCR034W	FEN1	3	33951	3.15791	99
YDR205W	MSC2	0	YEL017C-A	PMP2	3	32828	3.15833	99
YLR028C	ADE16	0	YFL014W	HSP12	2	28743	3.15836	99
YJL178C	ATG27	0	YDR100W	TVP15	0	44199	3.15844	99
YGR157W	CHO2	0	YKL212W	SAC1	3	37892	3.15879	99
YLR450W	HMG2	0	YML123C	PHO84	3	32572	3.1589	99
YHL029C	YHL029C	0	YCR095C	YCR095C	0	33625	3.15923	99
YML072C	TCB3	0	YMR011W	HXT2	0	27107	3.15939	99
YDR178W	SDH4	0	YPR035W	GLN1	2	43072	3.15996	99
YBR036C	CSG2	0	YGR175C	ERG1	3	22792	3.16062	99
YFL062W	COS4	0	YBR106W	PHO88	0	27054	3.16095	99
YER145C	FTR1	0	YLR326W	YLR326W	0	44701	3.16117	99
YJL151C	SNA3	0	YMR152W	YIM1	0	31809	3.1626	99
YGR138C	TPO2	0	YLL028W	TPO1	0	22253	3.16298	99
YNL112W	DBP2	0	YDL208W	NHP2	0	44654	3.16347	99
YHR133C	NSG1	0	YER026C	CHO1	3	28575	3.16404	99
YHR052W	CIC1	0	YNL112W	DBP2	0	21005	3.16459	99
YOR027W	STI1	0	YOR057W	SGT1	0	30663	3.16469	99
YMR010W	YMR010W	0	YEL031W	SPF1	3	42725	3.16477	99
YAR002C-A	ERP1	0	YIL027C	KRE27	0	33403	3.16495	99
YLR409C	UTP21	0	YCR057C	PWP2	0	24783	3.165	99
YDR354W	TRP4	0	YGL202W	ARO8	2	38810	3.1654	99
YFL062W	COS4	0	YCR043C	YCR043C	0	27130	3.16545	99
YJL020C	BBC1	0	YJL020C	BBC1	0	40486	3.16566	99
YGR020C	VMA7	0	YLR438W	CAR2	2	26633	3.16576	99
YDL055C	PSA1	0	YDR233C	RTN1	3	47421	3.16588	99
YLR133W	CKI1	0	YKR048C	NAP1	0	43176	3.16619	99
YDR388W	RVS167	0	YDR388W	RVS167	0	46557	3.16628	99
YML076C	WAR1	0	YHR080C	YHR080C	1	24439	3.16709	99
YLL001W	DNM1	0	YGL137W	SEC27	0	32207	3.1672	99
YDR011W	SNQ2	0	YHR094C	HXT1	0	66276	3.16735	99
YHR007C	ERG11	0	YGL225W	VRG4	3	52880	3.16756	99
YIR037W	HYR1	0	YMR120C	ADE17	0	49839	3.16762	99
YNR035C	ARC35	0	YGL202W	ARO8	2	24970	3.16817	99
YLR100W	ERG27	0	YLL012W	YEH1	0	37659	3.16839	99
YOR273C	TPO4	0	YPL221W	FLC1	0	37565	3.16864	99
YPL186C	UIP4	0	YEL031W	SPF1	3	22372	3.16913	99
YAR002C-A	ERP1	0	YCR034W	FEN1	3	33514	3.16929	99
YDR011W	SNQ2	0	YEL063C	CAN1	3	66387	3.16933	99
YDL222C	FMP45	0	YPR156C	TPO3	0	44004	3.17052	99
YCR021C	HSP30	0	YDL222C	FMP45	0	43619	3.17054	99
YHR098C	SFB3	0	YEL017C-A	PMP2	3	32261	3.17155	99
YOR362C	PRE10	0	YGL202W	ARO8	2	25949	3.17156	99
YPL101W	ELP4	0	YPL101W	ELP4	0	44178	3.17163	99
YOR054C	VHS3	0	YOR254C	SEC63	3	33499	3.17177	99
YIL034C	CAP2	0	YBR011C	IPP1	2	52209	3.17184	99
YGR229C	SMI1	0	YGL137W	SEC27	0	49696	3.17224	99
YFL038C	YPT1	0	YCL025C	AGP1	3	74262	3.17263	99
YHR187W	IKI1	0	YGR200C	ELP2	0	31568	3.17284	99
YDR497C	ITR1	0	YDR497C	ITR1	0	29481	3.17299	99
YMR266W	RSN1	0	YLR332W	MID2	0	24841	3.17303	99
YDR436W	PPZ2	0	YKL088W	YKL088W	0	31424	3.17324	99
YOR287C	YOR287C	0	YLL011W	SOF1	0	22052	3.17332	99
YNL274C	YNL274C	0	YBR011C	IPP1	2	26654	3.17334	99
YAR002C-A	ERP1	0	YDR508C	GNP1	3	33628	3.17373	99
YGL077C	HNM1	0	YEL031W	SPF1	3	36834	3.17434	99
YIL009W	FAA3	0	YCL025C	AGP1	3	37830	3.17446	99
YKL008C	LAC1	0	YML123C	PHO84	3	35344	3.1746	99
YMR272C	SCS7	0	YML012W	ERV25	0	40443	3.17468	99
YMR015C	ERG5	0	YDR342C	HXT7	3	40195	3.17488	99
YDL212W	SHR3	0	YJR088C	YJR088C	3	44362	3.17502	99
YNL173C	MDG1	0	YDR276C	PMP3	3	32597	3.17525	99
YHR039C	MSC7	0	YEL063C	CAN1	3	28880	3.17535	99
YGR105W	VMA21	0	YML012W	ERV25	0	34287	3.17541	99
YDL222C	FMP45	0	YIL105C	SLM1	0	44186	3.17557	99
YPR187W	RPO26	0	YJL076W	NET1	0	42277	3.17581	99
YLR258W	GSY2	0	YJL026W	RNR2	2	43330	3.17622	99
YIL027C	KRE27	0	YDR100W	TVP15	0	40302	3.17656	99
YBR244W	GPX2	0	YDR342C	HXT7	3	51718	3.17668	99
YML012W	ERV25	0	YDR476C	YDR476C	3	34441	3.17669	99
YBR101C	FES1	0	YPR035W	GLN1	2	34911	3.17774	99
YPL004C	LSP1	0	YLR332W	MID2	0	64966	3.17794	99
YGR284C	ERV29	0	YOR165W	SEY1	0	51153	3.17812	99
YNL243W	SLA2	0	YLR370C	ARC18	0	37143	3.17819	99
YOL012C	HTZ1	0	YPL127C	HHO1	0	46599	3.17893	99
YEL031W	SPF1	3	YGR038W	ORM1	3	34283	3.17952	99
YGR055W	MUP1	0	YGR121C	MEP1	0	30896	3.18	99
YHR001W	OSH7	0	YHL016C	DUR3	0	36565	3.18033	99
YDL169C	UGX2	0	YHR080C	YHR080C	1	22494	3.18039	99
YPL004C	LSP1	0	YGL202W	ARO8	2	65112	3.18041	99
YJL153C	INO1	0	YLR438W	CAR2	2	41549	3.18068	99
YDR111C	YDR111C	0	YCR042C	TAF2	1	20822	3.18069	99
YML013W	SEL1	0	YJL151C	SNA3	0	32706	3.18111	99
YBR207W	FTH1	0	YGR020C	VMA7	0	42344	3.18119	99
YLR350W	ORM2	0	YAR002C-A	ERP1	0	61592	3.18132	99
YKR072C	SIS2	0	YLR064W	YLR064W	3	42510	3.18141	99
YOR323C	PRO2	0	YHR179W	OYE2	2	25654	3.18176	99
YKR039W	GAP1	3	YNL268W	LYP1	0	55641	3.18199	99
YIR037W	HYR1	0	YPR035W	GLN1	2	50467	3.18209	99
YMR272C	SCS7	0	YDR276C	PMP3	3	40678	3.18236	99
YGL178W	MPT5	0	YNL288W	CAF40	0	45386	3.1829	99
YOR149C	SMP3	0	YKR076W	ECM4	1	21347	3.1836	99
YLR200W	YKE2	0	YML094W	GIM5	0	45115	3.18407	99
YCR011C	ADP1	0	YDR276C	PMP3	3	22501	3.1841	99
YOL147C	PEX11	0	YPR128C	ANT1	0	37942	3.18441	99
YDL192W	ARF1	0	YJL002C	OST1	3	56970	3.18459	99
YNL192W	CHS1	0	YEL017C-A	PMP2	3	41286	3.18501	99
YDL235C	YPD1	0	YLR006C	SSK1	0	43358	3.18502	99
YBL026W	LSM2	0	YCR093W	CDC39	0	40512	3.18508	99
YJL030W	MAD2	0	YPL058C	PDR12	0	54523	3.18509	99
YDR264C	AKR1	0	YDR034W-B	YDR034W-B	0	47402	3.18519	99
YPR028W	YOP1	3	YGR155W	CYS4	2	37695	3.18521	99
YBL042C	FUI1	0	YBR052C	RFS1	0	24165	3.18556	99
YLL028W	TPO1	0	YGR138C	TPO2	0	51046	3.1857	99
YMR292W	GOT1	0	YBL102W	SFT2	0	32048	3.18611	99
YBR102C	EXO84	0	YPR055W	SEC8	0	34443	3.18619	99
YFL048C	EMP47	0	YDL192W	ARF1	0	24064	3.18676	99
YLL021W	SPA2	0	YLL021W	SPA2	0	56929	3.18696	99
YPL234C	TFP3	0	YJL002C	OST1	3	23184	3.18744	99
YGL056C	SDS23	0	YPL265W	DIP5	0	30602	3.18748	99
YGL153W	PEX14	0	YNL214W	PEX17	0	37890	3.18769	99
YLR172C	DPH5	0	YGL202W	ARO8	2	24881	3.18772	99
YLR291C	GCD7	0	YHR179W	OYE2	2	25292	3.18795	99
YLR384C	IKI3	0	YPL101W	ELP4	0	44544	3.1882	99
YGL099W	LSG1	0	YIR026C	YVH1	0	36843	3.18825	99
YBR145W	ADH5	0	YGL202W	ARO8	2	25856	3.18847	99
YOL110W	SHR5	0	YJL127C	SPT10	0	24650	3.1886	99
YOR104W	PIN2	0	YAL026C	DRS2	0	24638	3.18872	99
YJL036W	SNX4	0	YDR276C	PMP3	3	40484	3.18877	99
YGR100W	MDR1	0	YFL047W	RGD2	0	22479	3.18882	99
YJL153C	INO1	0	YGR155W	CYS4	2	41818	3.18928	99
YGR211W	ZPR1	0	YJL026W	RNR2	2	38017	3.18928	99
YNL130C	CPT1	0	YNL130C	CPT1	0	36937	3.19002	99
YDR084C	TVP23	0	YDR419W	RAD30	0	28049	3.19014	99
YNL138W	SRV2	0	YGL202W	ARO8	2	41115	3.1902	99
YNL007C	SIS1	0	YOR027W	STI1	0	21842	3.19051	99
YIL034C	CAP2	0	YGL202W	ARO8	2	53141	3.19132	99
YGL195W	GCN1	0	YOR298C-A	MBF1	2	28175	3.192	99
YDL160C	DHH1	0	YEL015W	EDC3	0	58794	3.19224	99
YMR149W	SWP1	0	YNL322C	KRE1	0	34611	3.19275	99
YIR038C	GTT1	0	YOL147C	PEX11	0	48781	3.19291	99
YCR021C	HSP30	0	YOR298C-A	MBF1	2	44387	3.19337	99
YDR141C	DOP1	0	YDR345C	HXT3	3	35959	3.19359	99
YDL019C	OSH2	0	YEL017C-A	PMP2	3	44051	3.19375	99
YJL082W	IML2	0	YEL017C-A	PMP2	3	22854	3.19382	99
YMR123W	PKR1	0	YDR276C	PMP3	3	28125	3.19387	99
YDL165W	CDC36	0	YIL038C	NOT3	0	34414	3.19396	99
YNL238W	KEX2	0	YPL221W	FLC1	0	24502	3.19455	99
YKL212W	SAC1	3	YGR284C	ERV29	0	38577	3.1946	99
YDL165W	CDC36	0	YNL288W	CAF40	0	34438	3.1949	99
YEL031W	SPF1	3	YBR241C	YBR241C	0	34662	3.1949	99
YMR221C	YMR221C	0	YPR036W	VMA13	0	26921	3.19509	99
YLR121C	YPS3	0	YER026C	CHO1	3	23818	3.19537	99
YGR055W	MUP1	0	YMR011W	HXT2	0	31230	3.19572	99
YER112W	LSM4	0	YNL118C	DCP2	0	37041	3.19598	99
YPL246C	RBD2	0	YJL178C	ATG27	0	35999	3.19605	99
YHR146W	CRP1	3	YOL147C	PEX11	0	48076	3.19628	99
YDR032C	PST2	0	YAL053W	FLC2	0	48858	3.19747	99
YOR054C	VHS3	0	YDL122W	UBP1	3	34169	3.19769	99
YHR001W	OSH7	0	YGR055W	MUP1	0	37038	3.19794	99
YGL100W	SEH1	0	YOR046C	DBP5	1	33079	3.19796	99
YNL138W	SRV2	0	YGR155W	CYS4	2	41365	3.19804	99
YLR028C	ADE16	0	YLR438W	CAR2	2	29579	3.19827	99
YPR029C	APL4	0	YJL207C	YJL207C	0	26389	3.19945	99
YKL004W	AUR1	0	YDR068W	DOS2	0	38034	3.19966	99
YJR117W	STE24	0	YHR042W	NCP1	0	23090	3.20056	99
YGR060W	ERG25	0	YOR254C	SEC63	3	44201	3.20059	99
YMR140W	SIP5	0	YGL087C	MMS2	0	65445	3.2007	99
YGR078C	PAC10	0	YLR200W	YKE2	0	61096	3.20075	99
YER026C	CHO1	3	YKL212W	SAC1	3	48755	3.20131	99
YBR177C	EHT1	0	YKL212W	SAC1	3	46994	3.20138	99
YER056C	FCY2	0	YER026C	CHO1	3	21710	3.20151	99
